Time,Skel321:Hips.X,Skel321:Hips.Y,Skel321:Hips.Z,Skel321:Spine.X,Skel321:Spine.Y,Skel321:Spine.Z,Skel321:LeftShoulder.X,Skel321:LeftShoulder.Y,Skel321:LeftShoulder.Z,Skel321:LeftArm.X,Skel321:LeftArm.Y,Skel321:LeftArm.Z,Skel321:LeftForeArm.X,Skel321:LeftForeArm.Y,Skel321:LeftForeArm.Z,Skel321:LeftHand.X,Skel321:LeftHand.Y,Skel321:LeftHand.Z,Skel321:LeftHandEnd.X,Skel321:LeftHandEnd.Y,Skel321:LeftHandEnd.Z,Skel321:RightShoulder.X,Skel321:RightShoulder.Y,Skel321:RightShoulder.Z,Skel321:RightArm.X,Skel321:RightArm.Y,Skel321:RightArm.Z,Skel321:RightForeArm.X,Skel321:RightForeArm.Y,Skel321:RightForeArm.Z,Skel321:RightHand.X,Skel321:RightHand.Y,Skel321:RightHand.Z,Skel321:RightHandEnd.X,Skel321:RightHandEnd.Y,Skel321:RightHandEnd.Z,Skel321:Neck.X,Skel321:Neck.Y,Skel321:Neck.Z,Skel321:Head.X,Skel321:Head.Y,Skel321:Head.Z,Skel321:HeadEnd.X,Skel321:HeadEnd.Y,Skel321:HeadEnd.Z,Skel321:RightUpLeg.X,Skel321:RightUpLeg.Y,Skel321:RightUpLeg.Z,Skel321:RightLeg.X,Skel321:RightLeg.Y,Skel321:RightLeg.Z,Skel321:RightFoot.X,Skel321:RightFoot.Y,Skel321:RightFoot.Z,Skel321:RightToeBase.X,Skel321:RightToeBase.Y,Skel321:RightToeBase.Z,Skel321:RightToeBaseEnd.X,Skel321:RightToeBaseEnd.Y,Skel321:RightToeBaseEnd.Z,Skel321:LeftUpLeg.X,Skel321:LeftUpLeg.Y,Skel321:LeftUpLeg.Z,Skel321:LeftLeg.X,Skel321:LeftLeg.Y,Skel321:LeftLeg.Z,Skel321:LeftFoot.X,Skel321:LeftFoot.Y,Skel321:LeftFoot.Z,Skel321:LeftToeBase.X,Skel321:LeftToeBase.Y,Skel321:LeftToeBase.Z,Skel321:LeftToeBaseEnd.X,Skel321:LeftToeBaseEnd.Y,Skel321:LeftToeBaseEnd.Z
0.0,4.377645,67.288712,58.266926,3.525253497091211,85.93782344265286,56.31833138802024,-17.50501889644774,109.05755218258903,52.4254436387683,-17.50501889644774,109.05755218258903,52.4254436387683,-21.707696067964733,85.90097321919346,43.992748025618525,-22.394134127819942,61.64229178525286,37.98898438298835,-23.080572187675152,37.38361035131226,31.985220740358173,22.345756210167263,111.16469089757608,55.15961441576768,22.345756210167263,111.16469089757608,55.15961441576768,17.4612298744869,133.36742110830346,44.75864457321462,5.486768061324957,152.4781503288877,33.97011858758367,-6.487693695170638,171.588879878084,23.181593121158677,2.4203686568597615,110.11112154008256,53.79252902726799,-1.8481194464979533,121.65998054528572,51.311107503822235,-6.116607389735652,133.20883965551374,48.829686193740976,15.092869094051888,67.96867554353292,60.08728920379096,57.559723817325704,58.452198847020625,53.40565114651579,97.50370048355536,47.397798912956965,54.022507977437705,97.00720058136373,44.939431672742415,49.49014425206343,96.51069968454931,42.48106802827988,44.95777935444052,-6.337579094051887,66.60874845646708,56.44656279620904,-9.820209745196466,59.24149205661855,13.17721818806951,-12.767869766778643,38.03838276892843,-22.317020768355746,-12.735914849291884,34.399567688414976,-26.003537589530076,-12.703960153102093,30.76075608783345,-29.6900570248541
0.04,4.37397,67.27388,58.260685,3.519858877009312,85.92287359328441,56.31171553287797,-17.512349135822472,109.04031662265889,52.41571208427162,-17.512349135822472,109.04031662265889,52.41571208427162,-21.69720826039786,85.87778138476409,43.9905168069656,-21.894582074339194,61.56908441478731,38.15542510250955,-22.091955888280527,37.26038744481053,32.32033339805349,22.337838932797556,111.1517212757831,55.15514291683141,22.337838932797556,111.1517212757831,55.15514291683141,17.462013028481568,133.33421746539165,44.70702420824064,5.515720567576713,152.43570163794706,33.87100100578566,-6.430571592823796,171.5371860863296,23.03497795825785,2.412744898487543,110.09601894922099,53.78542750055151,-1.8556350882754842,121.64572713199358,51.30777519060469,-6.124014884737773,133.1954354308036,48.830123093731565,15.085506811571323,67.95684217187308,60.10151139217904,57.548247072401864,58.38878870506018,53.467552669908905,97.47573892457001,47.278532716210336,54.14515758551466,96.96496945567284,44.8202904973151,49.614311933474795,96.45419896554738,42.362051952147205,45.08346507271854,-6.337566811571323,66.59091782812693,56.41985860782096,-10.580196953109024,59.45679901750303,13.179301208437778,-14.076462062197098,38.49265473876362,-22.40696478156955,-13.96530138572124,34.852188564903024,-26.09031270441192,-13.854140909613323,31.211725610806226,-29.77366299220119
0.08,4.366839,67.248695,58.248604,3.5126317831506064,85.89762334802317,56.29905242655215,-17.518152908834,109.01274665004114,52.38166057037469,-17.518152908834,109.01274665004114,52.38166057037469,-21.7141985680758,85.84564072939398,43.97461566225906,-21.487053371792157,61.46789044377972,38.43623177595799,-21.259908175508514,37.09014015816547,32.897847889656916,22.32893963418962,111.12862170097713,55.16235987748044,22.32893963418962,111.12862170097713,55.16235987748044,17.463941970205067,133.29439799635824,44.67378709790049,5.521536459793662,152.3873938806141,33.818536811118335,-6.420869587136288,171.48038955494883,22.963286745362733,2.40539336267781,110.07068417550914,53.772010223927566,-1.8607307274138436,121.62128350901858,51.29462691239521,-6.126855047751439,133.17188285003232,48.81724403234104,15.073384207272671,67.93444884837602,60.1172215060895,57.55832749590823,58.35865695920015,53.63839681422228,97.48142628957822,47.243907244173826,54.48104955857752,96.97270292921125,44.77856932491245,49.95383053734672,96.46397864287847,42.3132347665911,45.42661045983793,-6.339706207272671,66.56294115162397,56.3799864939105,-11.243305354396297,59.63288721100541,13.176162198881023,-15.279972249275287,38.88354993421365,-22.47873739595881,-15.106601217803675,35.240893098971064,-26.157513856391272,-14.93323039024778,31.598239608402373,-29.836292813865796
0.12,4.356019,67.216141,58.231075,3.4975271853685985,85.86482230282124,56.2810423575631,-17.536747430951678,108.97258499039128,52.33903983053152,-17.536747430951678,108.97258499039128,52.33903983053152,-21.73253328704152,85.80392923174011,43.936137273262595,-21.14862562484078,61.34785849746615,38.78253114917708,-20.56471796264004,36.891787763192184,33.62892502509157,22.306218164359954,111.10254062891694,55.16771117035274,22.306218164359954,111.10254062891694,55.16771117035274,17.395001621770586,133.25762555648717,44.6780894458125,5.4465953966737874,152.30665134159958,33.75242217473972,-6.501810398509367,171.3556777495519,22.82675551943812,2.384735366704139,110.0375628096541,53.753375500442125,-1.8815151843748374,121.58805284364155,51.275700380947434,-6.147765721918951,133.1385428365303,48.79802504655231,15.060741457915952,67.90528721037374,60.10886481776911,57.55958741181993,58.32638262030345,53.72654193562007,97.47990740008578,47.21031157502261,54.67657283780858,96.97869732975165,44.74073832192322,50.1508243922256,96.47748633809599,42.27116851178387,45.62507484006865,-6.348703457915953,66.52699478962624,56.353285182230884,-11.975939591720783,59.697750351392735,13.221661055279768,-16.690171982273874,39.07852631159378,-22.42557102701266,-16.531148278384705,35.430714160481486,-26.099884643393807,-16.372124768881942,31.782905158907564,-29.77420056960629
0.16,4.340903,67.176308,58.208469,3.47812679260043,85.82474085396622,56.25795133957966,-17.559606099361663,108.92514157940678,52.29133186281177,-17.559606099361663,108.92514157940678,52.29133186281177,-21.763836732583485,85.75758729021092,43.88961340526737,-20.946973349416186,61.212719427144435,39.21177247190433,-20.130109966248888,36.66785156407795,34.533931538541296,22.27916900778091,111.06917717011166,55.16798084179897,22.27916900778091,111.06917717011166,55.16798084179897,17.323585324654406,133.20945150932616,44.66795976830345,5.500727186430391,152.30195557636705,33.681772354397836,-6.322131113616354,171.39445927431558,22.695584473206416,2.359781454209623,109.99715937475922,53.72965635230537,-1.9065998763952572,121.5475386359163,51.25169003839253,-6.1729812344254835,133.09791797915085,48.773724154280934,15.043793261088435,67.86884632377172,60.095432361914,57.557662918622356,58.27914826865663,53.8304547972876,97.47453320009592,47.162868847562926,54.91366342380577,96.98028854669006,44.68794110337113,50.39007442132838,96.48604294193643,42.213016876818195,45.86648426867749,-6.361987261088436,66.48376967622829,56.321505638086,-12.324505089470312,59.696626879736925,13.228299215987434,-17.38364296032679,39.15938339160199,-22.418976922269003,-17.240941921112928,35.52233414349554,-26.10461279142111,-17.098241070137767,31.885288181353506,-29.790251087639867
0.2,4.320831,67.133003,58.184883,3.4389049766723394,85.7803514705801,56.23256352238256,-17.620627466425837,108.85628917658445,52.23932157508522,-17.620627466425837,108.85628917658445,52.23932157508522,-21.80044775715247,85.69143446632039,43.8180028784922,-20.88414652651948,61.061130896660174,39.633682369601445,-19.96784529588649,36.43082732699996,35.44936186071069,22.21210168236231,111.04643961202916,55.16454458015755,22.21210168236231,111.04643961202916,55.16454458015755,17.22904974350157,133.1799232074738,44.66320669849699,5.59720613563667,152.3431696180831,33.59658113835258,-6.034636979164127,171.50641612035338,22.52995521868372,2.295737107968237,109.95136439430681,53.70193307762138,-1.980767216372386,121.49828145957342,51.22528113612079,-6.25727133726485,133.04519859988545,48.74862919320549,15.02128457883112,67.83761637054614,60.081172325321404,57.56352906579758,58.26785410277084,53.98047973506828,97.48821442583699,47.199059143044906,55.24650469761115,96.99667141781174,44.706258754342535,50.73244507537843,96.50512737099825,42.21346186148594,46.218384307603614,-6.379622578831119,66.42838962945386,56.288593674678594,-12.368209981466066,59.64808665498762,13.197925561654635,-17.4537408241682,39.16329422720558,-22.475764987586125,-17.30159186166618,35.540734781366076,-26.175267161432426,-17.149443072354327,31.91817856677812,-29.874771686665248
0.24,4.293159,67.083809,58.162544,3.383571884741797,85.72956912310805,56.20774719525967,-17.708546890509435,108.77165427848493,52.19107864458141,-17.708546890509435,108.77165427848493,52.19107864458141,-21.800738670471596,85.6140548849812,43.70700198497928,-20.855517827255746,60.906700063501475,40.01198164903352,-19.910296984039896,36.19934524202175,36.316961313087766,22.11764501331849,111.02539212975933,55.156732727107475,22.11764501331849,111.02539212975933,55.156732727107475,17.226965687423668,133.1832066982024,44.663281946656085,5.978187922418794,152.4864000478571,33.444916410653136,-5.270589677289012,171.78959304100377,22.226550095469555,2.204549061404527,109.89852320412213,53.673905685844446,-2.087610115784572,121.44068335099475,51.202166110321826,-6.379769073189316,132.98284362527156,48.73042674807818,14.991225278417197,67.80523984878334,60.06596603229253,57.54920412767348,58.25587626530957,54.043553114847114,97.4781642516868,47.21381653495925,55.404656524111225,96.99431441779548,44.72083084732457,50.889868126055674,96.51046361742806,42.22784875131326,46.375078520093076,-6.404907278417196,66.36237815121666,56.259121967707465,-12.342647194079483,59.602553761219994,13.158201039707677,-17.365839532992442,39.18132146648801,-22.560734449123217,-17.198255668387503,35.57011566185957,-26.27065504998073,-17.030671973702194,31.95891316018394,-29.980578056098825
0.28,4.254224,67.026382,58.145412,3.299134903421049,85.66944041328979,56.18655323714507,-17.847555005057558,108.65711172989796,52.14511013632183,-17.847555005057558,108.65711172989796,52.14511013632183,-21.945042724565585,85.54062826195819,43.55216032470603,-21.17785303197522,60.77075506526486,40.25598044561623,-20.410663339384858,36.000881868571526,36.95980056652643,21.9698189572851,111.01267331447511,55.14978322406714,21.9698189572851,111.01267331447511,55.14978322406714,17.24836854300065,133.21472337547905,44.672337014511676,6.509311944448717,152.70596031140735,33.280921558976615,-4.2297455021780035,172.19719703249484,21.889506535346662,2.0611319761137716,109.83489252218654,53.64744668019449,-2.2307845049281303,121.37818001167003,51.18055498364945,-6.522701013441156,132.92146758280796,48.71366371698329,14.949220491870967,67.77499403250803,60.055576931007764,57.488355435006355,58.183940795404624,53.96664746647138,97.41229219800647,47.119070257218745,55.289317297356604,96.92282555111835,44.6293809742478,50.77331549758186,96.43335799404436,42.13969513088186,46.257312571755506,-6.440772491870969,66.27776996749196,56.23524706899224,-12.322605729730952,59.529219484802795,13.124894831090792,-17.26524421531564,39.16390693451612,-22.637178818158546,-17.0881869875261,35.55838430039765,-26.35218350895934,-16.911129920566154,31.952865037971243,-30.067190663389688
0.32,4.201133,66.959183,58.133812,3.075219324053628,85.59108897961667,56.159641845835466,-18.27935949101123,108.3783351213458,52.076485482139915,-18.27935949101123,108.3783351213458,52.076485482139915,-22.317717296874545,85.28772189710772,43.38653455244737,-21.606096952615506,60.48066207078486,40.36935387193202,-20.894476608356467,35.673602244462,37.35217319141667,21.51094053439056,111.105834923568,55.12488977248397,21.51094053439056,111.105834923568,55.12488977248397,16.962507537701214,133.35274325718663,44.66607402354769,6.695688741113896,153.02248672820403,33.146802189685516,-3.5711297611200568,172.692229672555,21.62752919416438,1.6157905216896669,109.74208502245689,53.60068762731194,-2.728738362820325,121.26517730795084,51.13147707751338,-7.073267016131693,132.78826958825633,48.66226609671226,14.887207742878246,67.80817091387561,60.05191682292098,57.48071701806493,58.42228885666523,54.023687268229565,97.45699312758455,47.55787857206888,55.42492948418943,96.99908650411645,45.08039518897732,50.89891576454448,96.54117889650739,42.60291531476296,46.37290089383167,-6.484941742878248,66.11019508612438,56.21570717707902,-12.258533071576474,59.308404077013044,13.099090331959019,-16.978123708462753,38.94572620225509,-22.69460123727479,-16.776877792955908,35.34149114885631,-26.409623759557572,-16.575632016649305,31.737259533184194,-30.12464880823023
0.36,4.128785,66.876686,58.124889,2.7390471070310336,85.48822919143866,56.12688037674216,-18.93401093141924,107.96286495856398,51.9894788516337,-18.93401093141924,107.96286495856398,51.9894788516337,-22.977765303572795,84.88754152813775,43.26150662671737,-22.17505798278158,60.066300483329414,40.38719732661237,-21.372350661990367,35.24505943852108,37.512888026507376,20.809300944946845,111.26279635742488,55.08457398114272,20.809300944946845,111.26279635742488,55.08457398114272,16.496591565198134,133.57958759192357,44.67489738666441,6.669908018295104,153.4619608257503,33.13680720415003,-3.1567758587684107,173.34433433672396,21.598717780402545,0.9376450067638,109.61283065799444,53.53702641638821,-3.4349629826042865,121.1245691475834,51.06442371756691,-7.807571016224899,132.63630766656178,48.59182123383162,14.799879213230565,67.88035124573271,60.0516750199995,57.48629388070262,58.8669564157973,54.11281297347464,97.56020172170832,48.3839926235206,55.626392388232226,97.16653235751161,45.913092939692795,51.09074670499399,96.7728620749541,43.44219677596637,46.55509985246345,-6.542309213230564,65.8730207542673,56.198102980000506,-12.16788928011609,58.97169635669101,13.077737299711892,-16.5586523105535,38.57562404768518,-22.738780908242532,-16.31545300357938,34.97020609278278,-26.450144275966,-16.07225378902329,31.364791575628082,-30.161510172194294
