2.3965053,-1.5835491121777356,-171.4496639073426
2.4304895,-1.4504141439321134,-171.61846372083644
2.4634121,-1.5068367148299593,-171.51745557015255
2.4965217,-1.5278520209606088,-171.48945436086316
2.530419,-1.534099230978103,-171.37729371059945
2.5635287,-1.549621331221023,-171.31741137826438
2.6304966,-1.5609585658253151,-171.3117967869172
2.6633944,-1.5911658144969578,-171.29146883592728
2.6964668,-1.6216600531445837,-171.2598571089801
2.7305099,-1.5094247960013627,-171.43014361335122
2.7633979,-1.5082141745667819,-171.38503654357893
2.7965075,-1.5373013088436143,-171.3741014331257
2.8305197,-1.5596357025853789,-171.2950783982265
2.8634467,-1.4826180503045798,-171.51826459570162
2.8964705,-1.3873604481340371,-171.71926972749077
2.9304071,-1.4081218984004464,-171.64768167889198
2.9634569,-1.3939682090326069,-171.7303709694596
2.9964399,-1.4119248718048396,-171.607264904437
3.0305156,-1.4291929661540834,-171.54297857487185
3.0634023,-1.448253725709699,-171.48679166776543
3.0964745,-1.370507855537215,-171.60833039360975
3.1304004,-1.4067575387654396,-171.53127808143984
3.163402,-1.438285626612551,-171.43969609232386
3.1964364,-1.4448422958583813,-171.41273389262895
3.2304468,-1.4763974556424095,-171.3333096693675
3.2634514,-1.4677803078246467,-171.31884916310412
3.2965115,-1.4638920622129217,-171.45942556897614
3.3303735,-1.4873066003921476,-171.41900600505883
3.3634256,-1.4998975019273826,-171.39070909917024
3.3965004,-1.5229261667971334,-171.338441681026
3.4304787,-1.4718171534633366,-171.49222673985517
3.4634479,-1.4850611501768718,-171.4429440423772
3.4964816,-1.5368151133677372,-171.37364654568358
3.5305278,-1.5541651493244835,-171.30817314623454
3.5634038,-1.5778050808843944,-171.27020740559976
3.5964409,-1.5792027129784647,-171.24835252427974
3.6304975,-1.5902896110113716,-171.23261236766206
3.6634635,-1.5920924512454653,-171.17522688622674
3.6964764,-1.566673322172001,-171.17390289961122
3.7304082,-1.5591571762751786,-171.1355077133795
3.7634468,-1.5530000711218255,-171.12099184752867
3.7964921,-1.5283701715165132,-171.3662232856926
3.8305265,-1.532291606622805,-171.32538372210945
3.8634236,-1.4475342415736914,-171.5271692179858
3.8965003,-1.3492518858214535,-171.641745854022
3.9304084,-1.3253422016041718,-171.69648410811453
3.9634134,-1.3181128842068675,-171.79513515037684
3.9965095,-1.3096878618053178,-171.82686910649892
4.0304811,-1.2857559714644673,-171.87113207199593
4.0634122,-1.3026295498855402,-171.9015890562614
4.0964599,-1.3627737086971137,-171.62511040489068
4.1303772,-1.344856033653525,-171.67052823091387
4.1634082,-1.3266755144940692,-171.72979336459485
4.1964457,-1.2959668233388228,-171.80109202385125
4.2304719,-1.3041223008684502,-171.84073212366334
4.2634519,-1.3019310007572753,-171.8524291337767
4.2965197,-1.301997943512256,-171.90185793494572
4.33046,-1.4162336254715744,-171.64083283199253
4.3634394,-1.3830197752136246,-171.67160192634842
4.396508,-1.3552914965775011,-171.75393185772018
4.4305438,-1.346587610096092,-171.8265337707249
4.4634471,-1.3250144581096577,-171.8601074588495
4.4965306,-1.3087435993915757,-171.87223765579088
4.5304184,-1.4712732536547437,-171.45475280233038
4.5634265,-1.432659641346776,-171.5640039898235
4.5964328,-1.425747171631463,-171.63937493588827
4.6304918,-1.4129454088989095,-171.73821700656384
4.6634539,-1.362095216085068,-171.80443254258958
4.6964657,-1.465762584100373,-171.55099771097636
4.7303718,-1.4419222357385095,-171.62273293110815
4.7965611,-1.4432628043365023,-171.69511307387
4.8634445,-1.434039325317432,-171.73953460534477
4.8964998,-1.430847139170175,-171.7495433359838
4.930469,-1.423661415211043,-171.77723357689484
4.9634826,-1.4911169893178113,-171.51793912144703
4.9964755,-1.4749388324156674,-171.5998799688608
5.0305026,-1.5263086091144118,-171.22598044748185
5.0634503,-1.5582585798575996,-171.04388746410066
5.0965331,-1.5606856443141546,-170.93621597106588
5.1304514,-1.5822432905833337,-170.8056257197895
5.1634533,-1.5974874443731666,-170.74454369002348
5.1965143,-1.619008629093388,-170.71274640559932
5.230507,-1.6992588457253055,-170.5346123511722
5.263485,-1.725879425701954,-170.41238924877976
5.2964663,-1.7752915901444748,-170.28534700924538
5.3304075,-1.7604952214382013,-169.99992895770856
5.3634053,-1.8620550871797643,-169.8882539506375
5.3964697,-1.984254121869224,-169.6929893282865
5.4304757,-2.0284252108917395,-169.43809011463
5.4634003,-2.0592004909700905,-169.00439716433632
5.4964848,-2.0701588470022174,-168.8592965749187
5.5304367,-2.0369700782514175,-168.6508196347932
5.5634363,-2.0764370944598776,-168.3679417028083
5.5964839,-2.129175322302029,-168.07825780209535
5.6305161,-1.9953540575301651,-167.8067856129051
5.6634154,-1.9713287846997596,-167.63398573101335
5.6964839,-2.0076423202074256,-167.36156183892692
5.7304119,-2.0944064902454604,-167.20295831919972
5.7635027,-2.1632164782086756,-167.02820003090622
5.7964881,-2.18482419012124,-166.96529088214652
5.8304969,-2.2012758369365377,-166.80904049081093
5.8634389,-2.1670868005213393,-166.726561996478
5.8965583,-2.1391090758181077,-166.68213078801347
5.9304485,-2.253284792013045,-166.46821623299246
5.9634593,-2.1564805782847913,-166.382979712683
5.9964398,-2.1169524807778863,-166.34262007172325
6.0305271,-2.477724101317922,-166.1709102456749
6.063381,-2.3877797525511677,-166.16447505374612
6.0964395,-2.286742247537384,-166.17615808971723
6.1304074,-2.2094416436261026,-166.15156782133712
6.1634134,-2.1444605255498086,-166.1364207844285
6.1964514,-2.115679342171829,-166.11522754535085
6.2304489,-2.0571609319252864,-166.12239175774144
6.2633984,-2.588445420215874,-166.07605565210474
6.2965074,-2.8433630758306725,-166.0668844759892
6.3304046,-2.8788254536226154,-166.05180925036862
6.3635196,-3.0670868944673324,-166.13819815024257
6.3965096,-3.316449328508702,-166.22644805568518
6.4305319,-3.449837883180409,-166.3126106659197
6.463381,-3.6643036440002357,-166.3998156574616
6.4965327,-3.6386019030889556,-166.56521087783204
6.5304276,-3.6097347964061983,-166.66437539649925
6.5634559,-3.5989883290996563,-166.77838628422666
6.5965077,-3.806477204440039,-167.3156932407692
6.6304964,-3.877632351769983,-167.60342058611917
6.6634636,-3.8394338339771346,-167.85128416797312
6.6965084,-3.771313668279473,-168.07744443776204
6.7304456,-3.654227975218727,-168.3950121137789
6.7634458,-2.5216283158677317,-168.02181633870518
6.7964686,-2.512745562293037,-167.901914288073
6.8305383,-2.5136781282996075,-167.82081535663795
6.8633981,-2.4402357304433537,-167.81990492447778
6.8964691,-2.4100741015881826,-167.81786181910596
6.9304023,-3.362387040916328,-168.9059148688989
6.9634482,-3.025215352035724,-168.7274513578526
6.9964784,-3.580610661473866,-169.19103969607224
7.0304853,-2.781595241453003,-168.80305026661298
7.0634477,-2.697548157021039,-168.49345226677426
7.1304158,-2.614525408315644,-168.71693029001145
7.1634997,-2.543961252635113,-168.93661284734245
7.1965732,-2.4348811768717917,-169.0416545477864
7.2305185,-2.3732055166369883,-169.15787896093522
7.2634466,-2.175240731277771,-170.9190727615096
7.2965084,-2.052775285126259,-170.7243422131228
7.3304107,-1.9224998658509147,-170.64726951102807
7.3634006,-1.762805368801735,-170.6389613399909
7.3964618,-1.6913562361022159,-170.69840261615334
7.4304924,-1.8278248689755727,-170.7754520845591
7.4634441,0.307767503625248,-173.71652418465322
7.4964821,0.052739015633955146,-173.62063293194726
7.5304236,0.07610410327482037,-173.1696083738285
7.5634349,0.0068088511383209704,-172.82598739364306
7.596524,-0.05132253917434069,-172.6315209703487
7.6304487,-0.4555790582955379,-172.4808431212753
7.6633989,0.16798833452057993,-172.72978990936886
7.6964657,-0.11032031321514058,-172.6520828574325
7.7304075,-0.6967700074572154,-172.7199427263327
7.7634318,-1.0574119883989737,-172.74912158855247
7.7965181,-1.3691308520785102,-172.71527502906395
7.8304922,-1.6044453626357997,-172.6186012986274
7.8634477,-1.9428403394815954,-172.35688983677372
7.8965251,-2.203961436296751,-172.07389821720287
7.9304696,-2.400681077957336,-171.9811842430628
7.9634446,-2.5876191584901664,-171.78317780675832
7.9965037,-2.8683331490356108,-171.4658805657399
8.0305719,-3.1746356522394983,-171.0800312896143
8.0635004,-3.669297707918246,-170.54160421608628
8.0965079,-3.61606920858357,-170.840056880857
8.1304513,-3.661801762147484,-171.01108551498888
8.1634427,-3.6961708147307797,-171.1109061568335
8.1965148,-3.7036250556449932,-171.17571893321588
8.2304811,-3.766055216354724,-171.1536950815102
8.2634228,-3.935576827910358,-170.7297642278959
8.296455,-3.9932619388210564,-170.4866252818578
8.3304221,-4.00421622148237,-170.2868384453592
8.363403,-4.032840390422803,-170.08913393777556
8.3964621,-3.8759430005118563,-170.06979702210816
8.4304998,-3.6132742436147676,-169.84446638646554
8.4634182,-3.3709524675325615,-169.74661013648094
8.4965039,-3.1963177105687826,-169.6013229397516
8.5304048,-3.2951980116884996,-167.96124156024536
8.563478,-3.17334980426619,-167.6375214624093
8.5964657,-3.1027286120245066,-167.3255370229351
8.630512,-2.7633503895463347,-167.00765296634845
8.6634432,-2.411023761186722,-166.82487493373625
8.6965115,-2.2178330610888968,-166.49070858296326
8.7304432,-0.23528550005722282,-163.1893468187598
8.7634553,-0.3992293625564203,-164.23360112674018
8.7965045,-0.3916934752254047,-164.3483026021731
8.8305265,-0.37423650800961034,-164.46237164702399
8.8634027,-0.35090690228764965,-164.61976362591628
8.896479,-0.32917395605771316,-164.70925612753015
8.9304144,-0.33784717893930005,-164.76578228177345
8.9634332,-0.27885031484820216,-164.9256782380412
8.9964835,-0.14247519366650815,-165.16049110357767
9.030527,-0.13909893148229102,-165.4235290518407
9.0634553,-2.1990712766962335,-164.22326237977933
9.0965309,-2.22531700693371,-164.46216957980656
9.1304582,-1.2390940136946427,-165.3545674642566
9.1634456,-2.512028590056701,-164.51278650901216
9.1964342,-3.0790866660040015,-164.45279120415557
9.2305931,-3.4709085185678497,-164.49543913224227
9.2634338,-3.8861742749775776,-164.5459640101397
9.2965185,-4.1616961265917345,-164.50676240349156
9.3304036,-4.588745924907792,-164.57766119864644
9.3634339,-4.734111748588807,-164.5817769581738
9.3964399,-4.8452674783517145,-164.72715642908912
9.430531,-4.991609467543949,-165.11132667546323
9.4634507,-5.050926069772017,-165.38516874433472
9.4964359,-5.154907639151416,-165.5905689156761
9.5304276,-5.284742244729981,-165.83577090679876
9.5634567,-5.2345474654690145,-165.98317743012407
9.5965094,-5.229379695425652,-166.11249419186
9.6305205,-5.0936204449590194,-166.23230302801284
9.6634425,-5.005408130344691,-166.22285889206202
9.6965092,-5.0769037604884515,-166.48417093031514
9.7304722,-5.096799953793549,-166.67811768519505
9.7634538,-5.045836552859183,-166.83662355514343
9.7964612,-5.070396499102659,-167.11077716173514
9.8305235,-4.954339963691585,-167.25677939314662
9.86341,-4.762438399299745,-167.12997525554206
9.8965075,-4.7606158749246985,-167.36151915054884
9.9304077,-4.89160064703858,-167.9410445548216
9.9634161,-4.809392653587313,-167.88137223441575
9.9964772,-4.455550937315631,-166.90005850626378
10.0305275,-5.859092628242838,-165.8555676197414
10.0633798,-6.191260995571072,-166.21629930205532
10.0965088,-5.060761582476392,-167.31663920050485
10.1304459,-4.7802062970723735,-167.37803073903922
10.1634527,-4.0069782035270505,-167.8100728888562
10.1965083,-5.099803192613068,-166.77407801450082
10.2305325,-5.289272425038078,-166.81743813799184
10.2634101,-5.315418252872465,-166.98538757686686
10.2964681,-5.276946059142256,-167.16573171178385
10.330416,-4.913289646491335,-168.5798615542022
10.3634013,-4.643222353917853,-168.90392168869948
10.3964992,-4.099254267399034,-169.1446153327864
10.4304788,-4.075691914812598,-168.86291579470688
10.4633715,-3.948210017396291,-169.9422848993418
10.4964816,-3.7635084523267683,-170.40514095333302
10.5303759,-3.2392617745978365,-170.48894578653025
10.5634293,-2.6116797365795703,-170.8450513393395
10.596511,-2.1314196240407095,-172.09974034586557
10.6305265,-2.27839636935035,-172.55976730444573
10.6634459,-2.357813661506867,-172.80209575446514
10.6965135,-2.379228345503926,-172.97198166972697
10.7304514,-2.4194921247976926,-173.1325180550301
10.7634527,-2.4286543806679073,-173.27202874268954
10.7964991,-2.600283214780637,-173.35250862309792
10.8304813,-1.6808819151971581,-174.33738410215662
10.8633989,-1.6416392189261393,-174.55421926812747
10.8964829,0.1742725545725635,-176.71611367665565
10.930409,-0.09633926571517942,-176.53090565310728
10.9633791,-0.05218773627964503,-176.90768314618836
10.9964349,0.11744103779786143,-177.29271479846253
11.0305151,-0.6327518864858961,-176.66600670992773
11.0633985,-0.7561912750042209,-176.72696593817892
11.0964683,1.593894887078578,-177.9006788984869
11.1303739,1.4669032972815765,-178.34691902530201
11.1634418,0.9424714288615469,-178.50549317351022
11.1965344,-0.033850123212584356,-177.8689834042723
11.230518,0.32447454816379523,-178.20166892826768
11.2634445,-0.390023353060803,-177.81638215860684
11.2964444,-0.13344781883534376,-178.09639255913353
11.3304147,-0.07074840564825285,-177.99493515757257
11.3633985,0.05826698643890207,-177.80990564797406
11.3964675,0.022546916509090718,-177.5143528979507
11.4305625,-0.02689307787822359,-177.15730257085397
11.463424,0.009422767858543395,-176.7871821777304
11.4965756,-0.3324984596287427,-176.22038977300994
11.5303757,-0.45123484581984574,-174.6213939374087
11.5634769,-1.6806562129483038,-171.48410444679755
11.5964789,-2.31516301521595,-172.340633894014
11.6304789,-2.462922305284073,-172.87548845408085
11.6633741,-2.78570331093979,-172.6493720880692
11.6965032,-2.6806595460623535,-172.41357399828195
11.7304153,-2.9067979086205686,-172.47948667467386
11.7634374,-2.878812021368688,-171.63410243481684
11.7965062,-3.0754177189999914,-170.33551476482126
11.8304846,-2.8829684822977755,-170.32299753968653
11.8633792,-2.2712216735048485,-170.99200866287384
11.8964934,-2.7676034840457264,-170.26645430558392
11.9304403,-2.8706966934118956,-170.8542753388552
11.9633726,-2.7651984702619727,-170.85494137604326
11.9964329,-2.6525346701334636,-170.87088183832293
12.0305242,-2.3871365770348616,-170.84212342508914
12.0633893,-2.2291739482873614,-170.72670447530078
12.0965112,-2.1189795583252318,-170.58050214314108
12.1304437,-2.067267022955313,-170.47470028150101
12.1634458,-1.9885819361699395,-170.32183089926644
12.1965013,-1.9369449320548549,-170.03645487490093
12.2305799,-1.6463067729424148,-168.3141553442193
12.2634066,-1.415186302466437,-168.0228399963841
12.2964754,-1.2178079356353027,-167.90134350545512
12.3304064,-1.072397047674655,-167.7924622044526
12.3634422,-0.8936313684809584,-167.71637351054696
12.3964728,-0.4448342548156057,-165.6008430962331
12.4304708,-0.05828947923377757,-165.82104485671246
12.4633969,0.10727499013735975,-165.09195799105183
12.4964361,-3.852533092451604,-163.4435129868118
12.5303719,-2.379056696039234,-163.56660924169958
12.5634464,-2.382090498439407,-162.9454030595225
12.5965041,-2.7376072942096434,-162.68635110448966
12.6304983,-3.4273662661362856,-157.87741303325973
12.6634477,-3.4315684668577835,-158.13572367653273
12.6965125,-3.347567694229184,-158.26772985261042
12.7304501,-3.4681505803459616,-158.3020500305336
12.7634435,-4.70293663365309,-160.69348248439115
12.7964527,-4.63171773346859,-160.41201823179176
12.8304724,-4.836678384159456,-160.28054427759457
12.8634333,-5.384726802695663,-160.64389872969295
12.8964552,-5.742986529025783,-161.2468348039651
12.9304959,-6.007686791061723,-161.42453123279282
12.9634106,-6.522614671435637,-161.65708042100687
12.9964471,-6.770020054339734,-161.65804874618354
13.030487,-6.804452934490134,-161.65883215843897
13.0634103,-6.909958542339448,-161.76279719948866
13.0965519,-6.66310801567446,-161.79261219133474
13.1304179,-6.582829465455334,-161.88580201122625
13.1634082,-6.766899658023285,-162.24171978482792
13.1965335,-6.649581798255157,-162.41095002999944
13.2304812,-6.461481140754923,-162.46546085838318
13.2634073,-6.588073632368939,-163.26205053603226
13.2964644,-6.847588778979827,-164.15255493894537
13.3304029,-6.753737434378023,-164.30143553038917
13.3634032,-6.866048492912137,-164.89335207911543
13.396474,-6.8267045269496585,-164.82934566023897
13.4304837,-6.7884041918985085,-164.79088812990756
13.4633986,-6.704422358909371,-165.9493587102884
13.4965076,-6.516340509702603,-166.5226560950329
13.5304455,-6.406850454985112,-167.10094022009477
13.5634849,-6.26879245426153,-167.3531219621631
13.5965084,-6.141730168230915,-167.6899677285313
13.6305283,-5.947408840241001,-167.99318226361473
13.6634469,-5.850353068010115,-168.40761804509262
13.6965096,-5.7660732378339565,-168.57072741741192
13.7304453,-5.547651663804407,-168.93329812839576
13.7633805,-5.717028682792418,-168.99203117707668
13.796473,-5.837733690045491,-169.0897850510852
13.8304865,-5.3112785624570575,-169.55765757559365
13.8634709,-4.72483883612889,-169.90393009552236
13.896504,-4.341006083947492,-169.9468725159015
13.9304432,-4.141323866043599,-170.04608533959524
13.9634416,-3.963854154656923,-170.29709848816736
13.9964928,-3.7699227412362846,-170.49192276759945
14.0304803,-3.629993372365976,-170.72436150238397
14.0634039,-3.604162863141812,-171.03249731767207
14.0964763,-3.594185691187014,-171.09146703301354
14.1304111,-3.0846073850730646,-171.38458776541927
14.1634288,-3.380936257493304,-171.4215439170098
14.1964841,-3.0066530142949808,-171.83428181198857
14.2304693,-2.9571483528270703,-171.6644136078054
14.2634437,-1.0517351700842952,-173.12492422787005
14.2965588,0.4579477618992331,-174.14035340776704
14.3304291,0.2769268801987612,-174.03682129340032
14.3634478,0.10242040421003885,-173.97016162531003
14.396474,-0.26023090569700025,-174.01793477456388
14.4304794,-0.42082716159310907,-174.04187270353611
14.4634595,-1.5123661579023142,-174.02170753747998
14.496469,-2.4736574376556657,-173.9053488574448
14.5304116,-2.450996275410236,-173.90074498499231
14.5634385,-2.4979274144414605,-173.907151273493
14.5964646,-2.521183818384596,-173.80569730323248
14.6305122,-1.3453355443416313,-173.27011736829547
14.6634472,-1.527684524572603,-173.19107713465002
14.6965081,-1.8087292474219527,-173.01577437556887
14.7303969,-2.1002225801945995,-172.80159282312388
14.7634107,-2.3643997270680672,-172.68457434082728
14.7964728,-2.0228389689258788,-171.09036945606593
14.8305055,-2.152475365537928,-170.694501044238
14.8634142,-2.1370927185772706,-170.39745174004852
14.8964934,-2.2285238244119476,-170.168869871231
14.9303809,-2.297828539520101,-169.8537636835936
14.963391,-2.4464605496911656,-169.71233586560177
14.9964783,-2.514213513036542,-169.5473740526531
15.0304746,-3.6811458072320535,-170.40484640070173
15.0634462,-3.3462174799397073,-169.2191654721461
15.0964728,-3.197036683737548,-168.71220535365524
15.1303727,-3.287437451705063,-168.81722215128966
15.163446,-3.3954269171414557,-168.84271308479964
15.1965105,-3.433267286434341,-168.8717408312061
15.2304951,-3.474536770683179,-168.86712612496885
15.2634029,-3.4962592617711,-168.84793153259102
15.2965,-3.487526609334823,-164.6917742995187
15.3304325,-3.37451696976155,-165.07893297001706
15.3634454,-3.327066125672159,-165.12037453965624
15.3964862,-3.3746397616790795,-164.8866537599834
15.4305194,-3.377716085595605,-164.6633361773153
15.4634578,-3.31265277302154,-164.4271632619845
15.4965214,-3.2955436659240784,-163.45251244457725
15.5304035,-3.288693946984151,-163.49929835822945
15.5635066,-3.298735520338156,-163.50907398732298
15.5965047,-3.3201054935374392,-163.5417691165742
15.6305094,-3.968624327323524,-163.01535716417803
15.6634103,-4.014632102862541,-163.09629450890705
15.6965201,-4.034578161081823,-163.20525906280824
15.7303867,-4.038151390237276,-163.28593818269655
15.7633877,-4.4506857326435005,-162.91543621684326
15.7965793,-4.422801822222719,-162.97834940221176
15.8305526,-4.1908758286479655,-163.2569789505513
15.8633998,-4.054287504939212,-163.42599498873184
15.8964707,-3.9190982243291947,-163.52427050255616
15.9304085,-4.828258019034844,-163.41295473900325
15.9633773,-5.010061935089463,-163.37179778824805
15.9964761,-4.298761776215885,-163.7981546711176
16.0305502,-3.971118757162806,-163.99156772642948
16.0634501,-3.702007108201807,-164.16280465292678
16.0965063,-3.4453812491837557,-164.39029368846442
16.130429,-4.619965799473688,-164.9892790942234
16.1634048,-3.9658211949896796,-165.17365980926752
16.1965329,-3.500581046558299,-165.37891403009417
16.2304809,-3.246627863361,-165.49484608801714
16.263414,-3.040292263584908,-165.6595885424109
16.2964819,-2.880506979980532,-165.78246179842955
16.330402,-2.769924104141613,-165.86372059777128
16.3634263,-2.661586629074136,-165.97122648633908
16.3964705,-2.5928558622895506,-166.0271807123728
16.4304644,-3.8394575447297505,-167.83372095680238
16.4633743,-3.134971939429514,-167.56906848097157
16.4964934,-3.661401370985408,-168.13152719740677
16.5304442,-2.6222904612937645,-167.68547564206327
16.5634264,-2.9526464009036926,-168.10861215654714
16.5965026,-3.100632365497968,-168.30144225174348
16.6305281,-2.0157056441411294,-167.57005980766607
16.6633796,-1.7390252932720514,-167.29316836328357
16.696468,-2.438868201603646,-168.04257425546643
16.7304082,-2.599757822430835,-168.1659329360015
16.7634476,-1.8911997251437132,-167.4179529457035
16.7964752,-1.8128496259258196,-167.19257848675736
16.8305028,-1.7884756784607523,-167.0763867865752
16.8634534,-1.758459107268776,-166.96397298170186
16.8964927,-1.8016760765532152,-166.91686995399476
16.9304,-1.8369449340379846,-166.87604484822387
16.9634662,-1.855222540436864,-166.82123790295816
16.9965583,-1.8723909179511629,-166.77594456281872
17.0305757,-1.9050967608520888,-166.76309018934208
17.0634435,-1.9617248437346824,-166.75381965770248
17.0965201,-2.845934775090051,-167.74700793226205
17.1304118,-2.5665929700925303,-167.39691866818367
17.1634454,-3.0682655852114245,-167.76369016779054
17.1964814,-2.68584694227176,-167.26873902295682
17.2304514,-3.1968820305987418,-167.67383050529762
17.2633758,-3.4366303042165134,-167.8589681166488
17.2965051,-3.62381074112645,-167.96285136642922
17.3304137,-3.0131824074865885,-167.28449436952664
17.3634031,-2.7459737195624223,-166.98741216972397
17.3965044,-3.1376877486209374,-167.44104883557202
17.4305166,-3.4099528304438538,-167.64155887306916
17.4634282,-3.59858994871475,-167.77580554781656
17.4964705,-2.9926193292626206,-167.1455648179483
17.5304259,-2.8307945849730305,-166.91715581532873
17.563481,-2.675565512988018,-166.7883598553334
17.5965314,-2.4922280768785483,-166.66112956772238
17.6305352,-2.4570961510389564,-166.6319932385297
17.6634996,-2.4230044188177944,-166.60846614526034
17.696518,-2.409173019606422,-166.591223083628
17.7303717,-2.3369517238567603,-166.56977740358082
17.7964876,-2.3487512107602977,-166.55849313092898
17.8305221,-2.2984718740557946,-166.54781324230126
17.8634638,-2.3202689300331008,-166.53838595222462
17.8965041,-3.5343695495100964,-167.66133883658668
17.9304445,-3.7443453980030172,-167.82613447996872
17.9634509,-3.1526132362418116,-167.3155744737683
17.9965088,-3.59635067629354,-167.58855360733992
18.0306344,-3.057682955742308,-167.0667720881061
18.0634116,-3.5050831709217785,-167.36050387215153
18.0965446,-3.6916514087345456,-167.52562212453563
18.1303989,-3.9336420616088925,-167.6251753277484
18.1964664,-2.9391650983683673,-167.18192078470696
18.2304483,-3.075265093157528,-167.55934055902532
18.2634073,-2.3722202335150873,-167.22500312558628
18.2964845,-2.043534662429841,-167.13340895611344
18.3304053,-2.489844030309294,-167.49699456809563
18.3634142,-1.9319936387087113,-167.15622027366592
18.3964965,-1.6559129288437306,-166.99486038774378
18.4634502,-1.5157300902395594,-166.91001642784218
18.4965589,-2.196204884575799,-167.48262179398068
18.5304585,-1.7972258221412878,-167.19994383823146
18.5633922,-1.5795529891190874,-167.05061561704468
18.5964668,-1.4206580977174736,-166.94340180151445
18.6304735,-2.139733911488101,-167.47877146497203
18.6634533,-2.4947801887844885,-167.68805864752488
18.6964343,-2.6781826150918544,-167.95366750809347
18.7303959,-2.7273292999421512,-167.99748545581323
18.7633989,-2.768945880794295,-168.04942344601528
18.7964935,-2.8181102430511635,-168.11387205947318
18.8305724,-1.8632848588569486,-167.3524816035668
18.8634612,-1.522968159763639,-167.07091675583422
18.8965123,-1.3168367240805983,-166.91089529155067
18.9303826,-1.1987120266320235,-166.82682363523637
18.9634395,-1.1389184854209915,-166.76454880576705
18.9964787,-1.0958309783069753,-166.738796906529
19.0304952,-1.9869769880365473,-167.40955351664442
19.0634444,-1.6831968729697915,-167.1461837694365
19.0964839,-2.2066437243233548,-167.63725009642994
19.1304103,-2.535079830855452,-167.9423562398292
19.1633985,-1.8336968429280673,-167.3308165733542
19.1964354,-2.2359857464848907,-167.65880581608587
19.2633782,-1.7044200847282105,-167.20482220735968
19.2964759,-2.103240391232193,-167.50114902226787
19.3304048,-2.359128590394503,-167.67465083019727
19.3634489,-1.7598954457850535,-167.1433456964581
