5.130451400000000106e+00,-1.400565593258554342e+00
5.163453299999999579e+00,-1.407874599445942287e+00
5.196514299999999587e+00,-1.416090922029889843e+00
5.230507000000000239e+00,-1.425353892778005171e+00
5.263485000000000191e+00,-1.435947770411516222e+00
5.296466299999999627e+00,-1.448040945441730010e+00
5.330407499999999743e+00,-1.461584382286994943e+00
5.363405300000000153e+00,-1.476547967435307251e+00
5.396469699999999925e+00,-1.493361760445128805e+00
5.430475699999999684e+00,-1.512576848356813830e+00
5.463400299999999987e+00,-1.534275571711151365e+00
5.496484800000000170e+00,-1.558194538795133255e+00
5.530436700000000094e+00,-1.583842515312406940e+00
5.563436300000000223e+00,-1.610689723801299156e+00
5.596483899999999956e+00,-1.638550973832785917e+00
5.630516100000000357e+00,-1.667038994923759399e+00
5.663415399999999877e+00,-1.695191322536395928e+00
5.696483899999999601e+00,-1.722411807009164741e+00
5.730411900000000003e+00,-1.748892983305605275e+00
5.763502700000000090e+00,-1.775164761772361821e+00
5.796488100000000365e+00,-1.801605895161672022e+00
5.830496899999999982e+00,-1.828249819540218812e+00
5.863438900000000231e+00,-1.854854540166645416e+00
5.896558299999999697e+00,-1.880962197496716337e+00
5.930448499999999790e+00,-1.906440505241064898e+00
5.963459300000000241e+00,-1.931379149576278209e+00
5.996439800000000098e+00,-1.955307789591026690e+00
6.030527099999999585e+00,-1.978585487815767152e+00
6.063380999999999688e+00,-2.002541138663181730e+00
6.096439499999999789e+00,-2.027042846596756931e+00
6.130407400000000173e+00,-2.050854616319136792e+00
6.163413399999999598e+00,-2.073036429930383395e+00
6.196451399999999943e+00,-2.093002537208976221e+00
6.230448899999999846e+00,-2.110405544179427828e+00
6.263398399999999810e+00,-2.126379138355076748e+00
6.296507400000000310e+00,-2.144088562613650328e+00
6.330404599999999604e+00,-2.165798037815508170e+00
6.363519600000000054e+00,-2.192025863662644625e+00
6.396509599999999907e+00,-2.223540981154091600e+00
6.430531900000000078e+00,-2.261350541006291959e+00
6.463381000000000043e+00,-2.306039004483669608e+00
6.496532700000000382e+00,-2.357560722793470287e+00
6.530427600000000332e+00,-2.414807901132953294e+00
6.563455900000000121e+00,-2.476198696505059083e+00
6.596507700000000085e+00,-2.540949883400560605e+00
6.630496400000000179e+00,-2.609142484223788472e+00
6.663463600000000042e+00,-2.680405121185410522e+00
6.696508399999999916e+00,-2.753429384385645662e+00
6.730445600000000361e+00,-2.826524901955305147e+00
6.763445800000000396e+00,-2.895388070003753089e+00
6.796468599999999860e+00,-2.953965248638144470e+00
6.830538299999999730e+00,-3.000215048107125249e+00
6.863398100000000390e+00,-3.035153627793541364e+00
6.896469100000000019e+00,-3.059533671965369184e+00
6.930402299999999904e+00,-3.076583197391964841e+00
6.963448200000000199e+00,-3.090950985680610330e+00
6.996478399999999986e+00,-3.104930489494403201e+00
7.030485299999999604e+00,-3.118372357648231397e+00
7.063447700000000218e+00,-3.128415148670800949e+00
7.130415799999999749e+00,-3.132810573622439421e+00
7.163499700000000026e+00,-3.131485626090408037e+00
7.196573199999999559e+00,-3.124402848814025635e+00
7.230518499999999626e+00,-3.111544451219134366e+00
7.263446599999999975e+00,-3.092753626602896766e+00
7.296508399999999561e+00,-3.067581795797622579e+00
7.330410699999999835e+00,-3.035721973660312489e+00
7.363400600000000296e+00,-2.997051140825204740e+00
7.396461799999999975e+00,-2.951584421112865009e+00
7.430492400000000330e+00,-2.900284945120939817e+00
7.463444100000000248e+00,-2.839647781249076353e+00
7.496482099999999704e+00,-2.761900770006490813e+00
7.530423599999999773e+00,-2.666044247916002696e+00
7.563434899999999850e+00,-2.556183715818404423e+00
7.596523999999999610e+00,-2.435746600561638164e+00
7.630448699999999640e+00,-2.308834787651560472e+00
7.663398899999999792e+00,-2.178194865284352133e+00
7.696465700000000076e+00,-2.044229286947489399e+00
7.730407500000000098e+00,-1.910013799075373608e+00
7.763431800000000216e+00,-1.781421162015088377e+00
7.796518100000000118e+00,-1.662991449873580940e+00
7.830492200000000125e+00,-1.557551867585680316e+00
7.863447700000000040e+00,-1.467170808766310897e+00
7.896525099999999853e+00,-1.393616170701011736e+00
7.930469600000000341e+00,-1.337960117994681175e+00
7.963444599999999873e+00,-1.300414446466465090e+00
7.996503699999999881e+00,-1.281006459804614028e+00
8.030571899999999985e+00,-1.280084931675375293e+00
8.063500400000000568e+00,-1.298595987798332851e+00
8.096507900000000646e+00,-1.336801969257918721e+00
8.130451300000000714e+00,-1.392723913005154301e+00
8.163442699999999164e+00,-1.463577506051816357e+00
8.196514799999999212e+00,-1.546931129129449189e+00
8.230481100000000438e+00,-1.640534077983997419e+00
8.263422800000000734e+00,-1.742812395483445798e+00
8.296454999999999913e+00,-1.852710955111242397e+00
8.330422099999999830e+00,-1.968836328739956176e+00
8.363402999999999921e+00,-2.089456191287830666e+00
8.396462100000000817e+00,-2.212539543930176045e+00
8.430499799999999766e+00,-2.335165623049015871e+00
8.463418199999999558e+00,-2.453878829723189270e+00
8.496503900000000442e+00,-2.565738797743116972e+00
8.530404799999999454e+00,-2.669340151278922324e+00
8.563477999999999923e+00,-2.764530153050266392e+00
8.596465699999999543e+00,-2.850970325768336089e+00
8.630511999999999517e+00,-2.927493078214355116e+00
8.663443199999999678e+00,-2.991947111605103071e+00
8.696511499999999728e+00,-3.042256744136734081e+00
8.730443199999999848e+00,-3.073079927209414919e+00
8.763455300000000392e+00,-3.076829877385344858e+00
8.796504499999999283e+00,-3.053018150428045363e+00
8.830526499999999501e+00,-3.005955608486067465e+00
8.863402699999999967e+00,-2.939107977935280669e+00
8.896478999999999360e+00,-2.855616618400936613e+00
8.930414400000000086e+00,-2.758430207699575920e+00
8.963433200000000767e+00,-2.650219612147070691e+00
